#{"t_start": 1743315618.3511634, "env_id": "None"}
r,l,t,reward,mastery_gain,engagement,cog_load,motivation,eff_difficulty,miscon_formed,miscon_cleared
366.768999,250,28.36274,-0.32211793930350885,0.00096645620623844,-0.021089718,0.98,0.2,0.3943506,False,False
41.651739,250,31.282059,-0.3439230857992772,0.00149092927415251,-0.0603206,0.98,0.2,0.3918057,False,False
10.301401,250,34.1393,-0.5270344759773141,0.0029322012854597437,-0.0011684299,0.98,0.2,0.7970765,False,False
120.44954,250,36.957608,-1.0086156037572542,0.0015503661200930317,-0.06836648,0.98,0.2,0.69671524,False,False
-91.369009,250,39.723593,-0.06645294721889625,0.0011172091107630473,-0.019824117,0.98,0.2,0.3966846,False,False
-20.947129,250,42.809478,-0.07188740744598507,0.0017751660604461434,-0.08059053,0.98,0.2,0.49648064,False,False
1426.388974,250,45.781686,-0.3073765613010645,0.003910393424082961,0.63965875,0.073956415,0.9665283,0.19460824,False,False
54.617688,250,48.978331,-0.9467920155782307,0.001385233767710518,0.020271756,0.98,0.21687283,0.5970254,False,False
965.595095,250,134.257328,4.06890905445016,0.08582314057259689,1.0081761,0.16416287,0.99,0.14878817,False,False
1719.528287,250,137.87909,5.609458872832456,0.11493750430539447,1.1796302,0.05,0.99,0.05,False,False
-32.370565,250,141.421245,-0.33269124245909176,0.0015727017199462009,-0.060610548,0.98,0.23656885,0.49702817,False,False
1503.610993,250,144.79405,-0.3890908463220263,0.0025872078564853187,0.79709107,0.099361256,0.97362953,0.79704404,False,False
1488.008684,250,148.345923,8.9187478459958,0.17854838608077916,1.1383108,0.05,0.99,0.3440758,False,False
1584.206013,250,151.914274,-0.13631067898549126,0.003549818938438597,0.9150631,0.05,0.9687613,0.4957146,False,False
57.067662,250,155.744719,-1.2096459960584922,1.2050568570531192e-05,-0.003353089,0.98,0.2,0.89702344,False,False
19.011974,250,159.468264,-0.6559789281567961,1.4611492890058821e-05,-0.06813377,0.98,0.2,0.397111,False,False
1383.999908,250,243.444438,5.019833701917683,0.10106405968684265,1.1944422,0.05,0.99,0.18971738,False,False
121.463868,250,246.695529,-0.5189542913609556,0.0026063069607589404,-0.005013764,0.98,0.2168691,0.29548514,False,False
1420.374647,250,249.970349,12.289971370022917,0.24722737979017545,1.1959807,0.05,0.99,0.4970363,False,False
428.047304,250,253.496372,-0.09121447180162506,0.002496107981512817,-0.08056478,0.98,0.2,0.5970052,False,False
201.069042,250,256.585709,-0.39475170540875903,1.4067925201512372e-05,-0.057786986,0.98,0.2,0.4970444,False,False
126.421481,250,259.80634,-1.3200194909325313,1.5007657307246098e-05,-0.060613856,0.98,0.2,0.6970201,False,False
2618.776252,250,263.193208,5.678746786413355,0.11641183127935256,1.1544949,0.05,0.99,0.5942878,False,False
24.851303,250,266.968214,-0.6058364467263841,3.692416143293456e-05,-0.06632176,0.98,0.2,0.7970297,False,False
2175.213057,250,355.878202,8.35103678180294,0.16838293065429066,1.1024139,0.05,0.99,0.16035587,False,False
-53.53863,250,359.302367,-0.6557853462862374,1.8133549059626202e-05,0.020285808,0.98,0.2,0.39700007,False,False
1585.787137,250,376.657634,0.03415137885443553,0.00567132547496402,0.83142835,0.05,0.96755606,0.29248244,False,False
1026.858021,250,380.074402,-0.22659665873533014,0.0022664878612984173,-0.02843292,0.98,0.2,0.7833027,False,False
1596.529219,250,383.81088,6.326319022600465,0.12795440727302657,1.1965508,0.050030787,0.99,0.4970791,False,False
292.396618,250,387.2001,-0.9477706800589136,5.0028850060359576e-05,-0.08462341,0.98,0.2,0.5970764,False,False
2122.578613,250,390.462778,1.8368069541023901,0.044951638195845946,0.90987825,0.09999354,0.99,0.4450852,False,False
101.29999,250,393.709218,-0.07430465108454408,0.0016730026637911436,-0.05720876,0.98,0.2,0.4942884,False,False
-8.962022,250,475.836566,-0.6948192872700155,1.1647874718785567e-05,0.01983302,0.98,0.2,0.49708432,False,False
-10.313902,250,478.736222,-0.00431887399191977,0.001910917256740665,-0.005088508,0.98,0.2,0.2970344,False,False
1858.841681,250,481.636859,5.780734760775684,0.12037986226769139,1.1888102,0.081872255,0.99,0.4604656,False,False
-36.970947,250,484.521112,-0.12202254586196827,0.0007758001091526176,-0.020603374,0.98,0.2,0.4966151,False,False
1538.578939,250,487.378259,3.423056804869551,0.07542097746380128,1.1341723,0.13407087,0.99,0.89702934,False,False
1528.40323,250,490.218758,-0.28027005633900404,0.002100631364993287,0.8007454,0.05,0.97362953,0.5970242,False,False
1386.836179,250,493.12896,7.260478943674454,0.14533168916308742,1.1505115,0.05,0.99,0.2689436,False,False
284.851312,250,495.987483,-0.04992643071401489,0.001048971272917912,-0.0568711,0.98,0.2,0.0970787,False,False
1913.582561,250,571.377993,12.517432497848652,0.2615811426232176,1.1821698,0.11280747,0.99,0.57511926,False,False
-74.312719,250,574.265387,-0.9700109580969011,0.0008563769968048851,-0.0193889,0.98,0.2,0.5950854,False,False
1613.193887,250,577.132406,-0.448193968038633,0.0016634466392621491,0.8151115,0.070941955,0.970258,0.7970582,False,False
1074.86317,250,579.989923,-0.08096602383583204,0.0013390602927745548,-0.0808209,0.98,0.2,0.48568183,False,False
2091.400206,250,582.818594,9.271826103202345,0.1859148356698323,1.1190406,0.05,0.99,0.1467056,False,False
368.491247,250,585.745063,-0.8052528378964046,0.0013639871633041316,0.02219864,0.98,0.2,0.7970004,False,False
1080.422411,250,588.62143,9.38854993338013,0.19087364540172108,1.1593492,0.09908516,0.99,0.68755704,False,False
980.832231,250,591.463755,4.231800565055783,0.08981095522089354,1.1476295,0.05,0.99,0.24069445,False,False
1815.429511,250,594.307428,12.719522513342737,0.2548153085273075,1.1916485,0.05,0.99,0.2064977,False,False
