#{"t_start": 1743315623.6977823, "env_id": "None"}
r,l,t,reward,mastery_gain,engagement,cog_load,motivation,eff_difficulty,miscon_formed,miscon_cleared
444.429617,250,23.016121,-0.3608021663499544,0.003104567475174527,-0.041185126,0.98,0.2,0.59701157,False,False
1919.744959,250,25.935441,0.15860367933298847,0.00931594960607801,0.8422745,0.05,0.9599341,0.49369833,False,False
80.253353,250,28.793682,-0.04345214350294614,0.002357724650845618,-0.062187925,0.98,0.2,0.49703783,False,False
-33.864952,250,31.609994,-0.041479401706008084,0.0011675381237596677,-0.024269536,0.98,0.2,0.29701295,False,False
2243.015701,250,34.376974,8.527402096663558,0.17758027403483082,1.1722237,0.05,0.99,0.05,False,False
471.693626,250,37.460866,-0.5771331829565646,0.0013212083023410323,-0.018276379,0.98,0.2,0.19553186,False,False
341.258027,250,40.436067,-0.36870587530998766,0.0018526060562792657,-0.016283795,0.98,0.2,0.49703607,False,False
-82.713364,250,43.631712,-0.6870239689573561,0.0005803991968931462,-0.06740016,0.98,0.2,0.59701955,False,False
1032.922078,250,128.910709,-0.24721052542452543,0.0031387612539282386,-0.03792788,0.98,0.2,0.49110845,False,False
2446.119766,250,132.533981,9.69930803490262,0.19513653492760277,1.1712929,0.05,0.99,0.10357296,False,False
2378.503651,250,136.075629,12.78567436018749,0.254764063276886,1.1765008,0.15572554,0.99,0.27628872,False,False
-70.526491,250,139.450429,-1.209972510994658,9.289965606032753e-06,-0.003020823,0.98,0.2,0.8970708,False,False
2064.252771,250,142.997309,13.773111929624614,0.2777650433713066,1.1799556,0.05,0.99,0.58970803,False,False
2101.531822,250,146.563656,8.11260665504139,0.1612064515679084,1.1656253,0.18306755,0.99,0.5529044,False,False
78.900301,250,150.3981,-0.4698732255376094,0.004898064656899942,0.014648661,0.98,0.2,0.5962599,False,False
1953.385495,250,154.123647,10.105417410778013,0.20347369412157948,1.1608338,0.17013526,0.99,0.5970919,False,False
90.922705,250,238.099818,-0.35764343309523516,0.002020333356833089,-0.06095986,0.98,0.2,0.49486735,False,False
2263.845589,250,241.349914,0.8904940482616067,0.0196699592361471,0.6762852,0.718097,0.99,0.44055584,False,False
-37.130716,250,244.62473,-0.22834874043430836,0.0022956165506311356,-0.004459515,0.98,0.2,0.1970489,False,False
157.911836,250,248.150752,-0.34824706702323455,0.0022626609434899295,-0.062095746,0.98,0.2,0.49707133,False,False
837.478599,250,251.23909,4.396971160366613,0.0995979330685631,1.1536424,0.05,0.99,0.5665249,False,False
990.41965,250,254.462725,1.052898532978136,0.021499341769849287,0.34835368,0.90536326,0.9123417,0.2524866,False,False
-41.991506,250,257.845589,-0.122878003601505,0.0007667025636777554,-0.0017868578,0.98,0.2,0.4969373,False,False
119.409073,250,261.624597,-0.3595541637552258,0.0011984818011274404,0.005153954,0.98,0.2,0.39311987,False,False
1732.664831,250,350.529568,8.897891816929222,0.1781031557440806,1.167763,0.05,0.99,0.304325,False,False
1709.937236,250,353.954743,1.0668195367211375,0.028266769217584083,0.719312,0.18126795,0.9238961,0.84137994,False,False
2441.756309,250,371.307003,14.996298309912477,0.30511131070013237,1.190877,0.05,0.99,0.29448467,False,False
1068.761401,250,374.72679,-0.2820054402195895,0.001726514742089342,0.006430447,0.98,0.2,0.4541234,False,False
2829.493112,250,378.462957,18.362429127575577,0.3674550806533494,1.1198809,0.05,0.99,0.17854883,False,False
2345.107859,250,381.854481,14.044045219832963,0.2926331759404005,1.175724,0.06596027,0.99,0.57664037,False,False
1611.020071,250,385.119159,11.522261943827912,0.2287387882181776,1.0045177,0.05,0.99,0.19707936,False,False
180.612312,250,388.362599,0.0668788819411642,0.0033350918881331812,-0.06157817,0.98,0.2,0.29706234,False,False
687.193339,250,470.491948,-0.15546650034699142,0.003843325833278239,-0.05675696,0.98,0.4565534,0.29078943,False,False
1731.275752,250,473.390605,11.923327784957625,0.24612040024523216,1.1668603,0.061068792,0.99,0.89708364,False,False
2840.018587,250,476.293244,4.458202263027634,0.09102749161124638,1.1219207,0.05,0.99,0.20234321,False,False
