#{"t_start": 1743315600.005547, "env_id": "None"}
r,l,t,reward,mastery_gain,engagement,cog_load,motivation,eff_difficulty,miscon_formed,miscon_cleared
-48.656011,250,46.704827,-0.7099488091704707,1.2500153308192436e-05,0.018196404,0.98,0.2,0.8971065,False,False
-27.14394,250,49.624184,-0.9448003747980372,1.3266198792901485e-05,0.010402828,0.98,0.2,0.49702376,False,False
12.388267,250,52.483922,-0.5192485137659164,2.865426048069891e-05,0.008011505,0.98,0.2,0.69704825,False,False
182.423759,250,55.305229,-0.35255654049988966,0.002046252908492807,-0.049150795,0.98,0.2,0.49171793,False,False
1635.492608,250,58.068209,11.74134784698644,0.23835800945046717,1.0644093,0.10646434,0.99,0.69704676,False,False
2281.08507,250,61.154097,9.929978407001332,0.19786931853164408,1.145351,0.14185992,0.99,0.4738595,False,False
2607.172827,250,64.124305,14.84313721953754,0.2969530800900334,1.1901927,0.05,0.99,0.27594486,False,False
-81.635281,250,67.31995,-0.9450341059325801,8.302344563270995e-06,-0.009711698,0.98,0.2,0.49708664,False,False
1110.98375,250,152.60093,1.9533476529916896,0.04061577642324748,1.0043052,0.05,0.9853813,0.19703239,False,False
35.31426,250,156.222706,-0.2753985632279264,0.0019445715950553674,-0.08737549,0.98,0.2,0.39706823,False,False
-92.125155,250,159.769874,-0.12930003191387482,0.0006399064895797118,-0.026261449,0.98,0.24629557,0.49700332,False,False
30.844148,250,163.142664,-0.07209280455987813,0.0017275354025997397,-0.086677074,0.98,0.2,0.49471128,False,False
-97.527742,250,166.69054,-0.18033155056212644,0.0007137401802590887,0.010532007,0.98,0.2,0.5970044,False,False
28.135978,250,170.255892,-0.7474454954324495,4.1453908565976555e-05,-0.08550501,0.98,0.2,0.59669846,False,False
-15.936381,250,174.088334,0.02168018773428275,0.0022962781580724277,0.011517748,0.98,0.2,0.19692773,False,False
-41.826993,250,177.81488,-0.27605012979803334,0.0023416193538107525,-0.061366618,0.98,0.2,0.19700369,False,False
-9.910344,250,261.78905,-0.2495274498562895,0.002872057591789433,-0.05269946,0.98,0.2,0.19702631,False,False
122.198686,250,265.040151,-0.254793492166606,0.002375587469967059,-0.04722908,0.98,0.2,0.79704815,False,False
-79.430772,250,268.31497,-0.11267859145000984,0.0009730642636626144,0.010559469,0.98,0.2,0.49703255,False,False
214.236517,250,271.838992,-0.0969680250105537,0.0012756103674227456,0.010329351,0.98,0.2,0.49656355,False,False
548.453291,250,274.929329,-0.8477156344867899,0.0024966182144142107,-0.026148587,0.98,0.3075567,0.5681894,False,False
-20.645632,250,278.147956,-0.025807904003564253,0.0015320263105928155,0.022853322,0.98,0.2,0.097004354,False,False
2678.182556,250,281.535827,14.551386074949574,0.2971270624552026,1.1894629,0.05,0.99,0.05,False,False
-92.489018,250,285.312829,-0.17569121877965072,0.0007825209286577027,0.010262504,0.98,0.2,0.5962844,False,False
0.464746,250,374.21472,-0.25798051546380013,0.0023105941143899975,0.022138797,0.98,0.2,0.79702336,False,False
-93.885015,250,377.647984,-0.694239431707584,1.0832169681328547e-05,0.010632172,0.98,0.2,0.49712884,False,False
81.283246,250,395.00425,-0.4265761867310366,0.0017918336495841322,-0.0761299,0.98,0.2,0.59709364,False,False
993.638116,250,398.41802,5.465901564382982,0.1093566816539231,1.1208813,0.062296055,0.99,0.31627145,False,False
971.957426,250,402.154195,3.9423187109331006,0.07934222526182674,1.1146431,0.05,0.99,0.20820405,False,False
-82.536957,250,405.543715,-0.3081327593925474,0.0013065580105724374,-0.06214346,0.98,0.2,0.79700375,False,False
