#{"t_start": 1743315641.0533764, "env_id": "None"}
r,l,t,reward,mastery_gain,engagement,cog_load,motivation,eff_difficulty,miscon_formed,miscon_cleared
55.689415,250,5.661528,-0.6318312017254718,4.089329159222384e-05,-0.012034461,0.98,0.2,0.29703873,False,False
2008.829287,250,8.579846,10.911432258341298,0.22039867128617738,1.1786544,0.07399705,0.99,0.655492,False,False
-30.420882,250,11.439094,-0.7097762988242255,1.2112119132783406e-05,-0.030774727,0.98,0.2,0.89702755,False,False
270.596181,250,14.256399,0.06123091268413827,0.006962135323260937,-0.018113047,0.98,0.2,0.69706887,False,False
3.546735,250,17.024382,-0.3963780308357334,0.002395611397044944,0.029949814,0.98,0.2,0.5970881,False,False
1682.7764,250,20.107265,6.1586095876774465,0.12512396205501014,1.1141566,0.05,0.99,0.07454449,False,False
140.735908,250,23.080472,-0.6872633514143521,4.903899244964978e-05,-0.0758363,0.98,0.2,0.4970095,False,False
1571.171312,250,26.278116,10.59381014201355,0.21267383395081998,1.1279373,0.05,0.99,0.46326694,False,False
80.10212,250,111.556106,0.007161108704797663,0.0020064689279555197,-0.02874355,0.98,0.2,0.19619615,False,False
2231.871071,250,115.179391,6.508336325469693,0.13155724554306428,1.1495506,0.05,0.99,0.15676682,False,False
85.074573,250,118.720035,-0.005762654454869926,0.0030845177000490246,-0.012397051,0.98,0.2,0.49594936,False,False
-95.699848,250,122.094835,-0.6144656513100157,0.0007588603003515989,-0.04572104,0.98,0.2,0.09700556,False,False
2169.510384,250,125.637712,0.9007472307286929,0.023927961935504817,1.0115907,0.05,0.99,0.05,False,False
137.63024,250,129.213062,-0.5198953046703189,1.705358643561791e-05,0.016252488,0.98,0.2,0.6970037,False,False
1491.80999,250,133.044519,6.66619170467691,0.13365980384479192,1.0308967,0.05,0.99,0.2993177,False,False
89.444767,250,136.767051,-0.056550738034883835,0.004605965867077516,-0.051848456,0.98,0.43238994,0.6970561,False,False
1509.211841,250,220.745223,11.66507966601604,0.23494591396058673,1.0157146,0.05,0.99,0.49703828,False,False
81.392443,250,223.995312,-0.296138394686176,0.0009398390770339595,-0.07792753,0.98,0.2,0.19702575,False,False
2057.793891,250,227.271138,6.732178233393702,0.13478637772599703,1.1982492,0.051983137,0.99,0.542521,False,False
2280.065567,250,230.796158,9.349755810746993,0.18737012694332889,1.1467273,0.05,0.99,0.2778368,False,False
92.025738,250,233.884492,-0.9442206500139264,1.4445229835457266e-05,-0.066799685,0.98,0.2,0.49712378,False,False
-90.185285,250,237.105128,-0.30921306000439475,0.0008104810979638202,-0.08073872,0.98,0.2,0.29670808,False,False
86.934922,250,240.493995,-0.3949643582754982,0.001327225545538162,-0.072822705,0.98,0.2,0.4970276,False,False
-9.988853,250,244.269996,-0.01744777771117173,0.0015136676493410007,0.029760689,0.98,0.2,0.19700186,False,False
33.874533,250,333.174987,-0.6270998939519389,0.001770832728852304,0.01830183,0.98,0.2,0.5967788,False,False
2024.56846,250,336.600154,7.275375835317883,0.14468059921405738,1.1854081,0.16626419,0.99,0.497823,False,False
90.47858,250,353.955421,-1.0093101888796492,2.322513957659084e-05,-0.022859275,0.98,0.2,0.89707315,False,False
1722.757401,250,357.373195,7.358967065364286,0.14802031449407665,1.1153442,0.05,0.99,0.18511301,False,False
24.169278,250,361.107363,-0.8198390604841337,2.0611531759052942e-05,0.029898405,0.98,0.2,0.6970091,False,False
623.226689,250,364.500903,-0.40151408562079427,0.0011701158195703504,-0.03174995,0.98,0.31150153,0.49597475,False,False
1564.552833,250,367.76758,7.776206105072229,0.15585354151644168,1.172612,0.06662652,0.99,0.4471488,False,False
2539.903063,250,371.007005,12.79438379999563,0.25671176523974837,1.1742754,0.05,0.99,0.18211412,False,False
101.842425,250,453.136354,0.17345683327679368,0.005403451621046072,-0.054865375,0.98,0.5280442,0.28778028,False,False
2047.509062,250,456.036015,2.488257283482356,0.05210671957719382,1.0524422,0.05,0.99,0.33201063,False,False
20.132068,250,458.936646,-0.051292678517605085,0.0008372061177640892,-0.025463283,0.98,0.2,0.19641878,False,False
10.473671,250,461.820408,-0.30573015459227293,0.0008828162463808591,-0.046213195,0.98,0.2,0.29705027,False,False
