#{"t_start": 1743315612.4787655, "env_id": "None"}
r,l,t,reward,mastery_gain,engagement,cog_load,motivation,eff_difficulty,miscon_formed,miscon_cleared
75.48674,250,34.233122,-0.01529962580291322,0.0021456441294376272,-0.061545983,0.98,0.21864705,0.39701295,False,False
87.745209,250,37.153454,-0.6454410199354678,0.0014126278487233527,-0.06177087,0.98,0.22937062,0.5970366,False,False
2341.874475,250,40.011698,9.198356484494445,0.19650142557247158,1.1874968,0.05,0.99,0.59707975,False,False
237.420906,250,42.830006,-0.35620467876609124,9.058912850229253e-06,-0.023019463,0.98,0.2,0.39700505,False,False
148.53909,250,45.596991,-0.07566504011808899,0.0017147094753863282,-0.061587915,0.98,0.20828314,0.4970877,False,False
18.794013,250,48.676876,-0.3344324309842068,0.002491924556461418,-0.008349761,0.98,0.2,0.49516863,False,False
85.920332,250,51.652086,0.19972017038417128,0.01423880788337236,-0.018251702,0.98,0.2,0.59471565,False,False
17.573712,250,54.847728,-0.30945589159887993,0.0016735049827596615,0.002768308,0.98,0.2,0.19700243,False,False
-21.526615,250,140.12871,-0.12066867941804865,0.007112007927857212,-0.01508075,0.98,0.2,0.8970331,False,False
-31.893304,250,143.748488,-0.013884796271229821,0.0021585863028068335,-0.008801356,0.98,0.2,0.3960698,False,False
2439.388192,250,147.297648,6.065059147004743,0.1236735432101182,1.201132,0.05,0.99,0.11983608,False,False
1901.655222,250,150.665453,11.461352553340628,0.23438426971123394,1.1177986,0.05,0.99,0.38975173,False,False
1543.651257,250,154.21433,7.600907451889984,0.15232011959186836,1.1101311,0.05,0.99,0.35958958,False,False
4.868651,250,157.783677,-0.3872309515834641,0.0025761673061831963,-0.04531996,0.98,0.2,0.5970168,False,False
2132.116002,250,161.62113,8.903625100054402,0.17885928424672404,1.0317723,0.05,0.99,0.13194829,False,False
2374.803362,250,165.338662,6.950313501098183,0.14302923243897014,1.1989233,0.08587532,0.99,0.83241034,False,False
349.468581,250,249.314832,0.056880256339910784,0.0035891081833840043,-0.012110874,0.98,0.2,0.3970048,False,False
148.187109,250,252.566932,-0.352731714484243,5.699633961621116e-05,-0.079591885,0.98,0.2,0.39700392,False,False
-84.227676,250,255.841751,-0.09093555309054062,0.0006329250993973404,-0.038574606,0.98,0.2,0.39701295,False,False
10.736248,250,259.367773,-0.6060555215334079,1.3153460611540415e-05,-0.061558887,0.98,0.2,0.39700413,False,False
500.255518,250,262.45611,-0.5892890712928439,3.78666800028787e-05,-0.0624388,0.98,0.2,0.39700294,False,False
185.964895,250,265.68074,-0.04746303652355942,0.0014988420673946793,0.003765896,0.98,0.2,0.396797,False,False
-26.316783,250,269.064606,-0.14670619554012104,0.0013862085376800924,-0.023157984,0.98,0.2,0.5970032,False,False
88.077791,250,272.840612,-0.015751776422695304,0.0016732375515374346,-0.061318114,0.98,0.2,0.29586667,False,False
340.917501,250,361.748585,-0.44568272920750945,0.00500334089233411,-0.011307657,0.98,0.2,0.48381165,False,False
927.263575,250,365.173759,-0.2800347055550828,0.0022779918992888643,-0.032345086,0.98,0.2,0.18774578,False,False
27.797761,250,382.52803,0.012807010417596354,0.0022532326151016523,-0.011934176,0.98,0.2,0.29700866,False,False
-86.153517,250,385.945807,-0.3141254301470234,0.0007653918088441812,-0.009092212,0.98,0.2,0.097035185,False,False
-64.213869,250,389.6843,-0.32310935224779536,0.005272604006193461,-0.07638359,0.98,0.2,0.69700396,False,False
3004.862778,250,393.074501,4.43255597567212,0.08981661283366905,1.1710044,0.05,0.99,0.29040202,False,False
995.680718,250,396.339177,-0.10852060985397341,0.0021532187724449155,-0.03250909,0.98,0.2,0.5971018,False,False
118.076686,250,399.580616,-0.3296456080070671,0.0008550844669510187,-0.034396887,0.98,0.2,0.39679047,False,False
1080.593703,250,481.707964,3.8586400621888735,0.08249194031041404,1.1562923,0.08823633,0.99,0.397075,False,False
-27.613182,250,484.60762,-0.37102939171204163,0.0007965460859518858,-0.02277568,0.98,0.2,0.49665067,False,False
1212.290433,250,487.509257,6.075091665474879,0.12669799683671806,1.1594739,0.07221536,0.99,0.43983954,False,False
95.862256,250,490.392509,-1.106009872909405,2.9269305546717055e-05,-0.011792943,0.98,0.2,0.7970038,False,False
2056.547086,250,493.253658,8.388557867693594,0.1736588361070095,1.193875,0.05,0.99,0.4725147,False,False
2036.504462,250,496.094156,10.089301122670468,0.21418999307821388,1.188882,0.08558072,0.99,0.72871673,False,False
1950.538856,250,499.001358,3.5506179155522166,0.08462785302005922,1.1875598,0.09826504,0.99,0.67376786,False,False
2513.238695,250,501.858887,2.742121840925489,0.057803170481353486,1.1877995,0.05,0.99,0.16567762,False,False
4.81626,250,577.249387,-0.04837884972843991,0.0010298426137410669,-0.06277095,0.98,0.2,0.2970503,False,False
