#{"t_start": 1743315582.1523337, "env_id": "None"}
r,l,t,reward,mastery_gain,engagement,cog_load,motivation,eff_difficulty,miscon_formed,miscon_cleared
1089.752068,250,392.071278,5.676883606082838,0.11528932474566779,1.1574142,0.052823443,0.99,0.57118016,False,False
1804.861503,250,395.501197,6.285141678522997,0.1264493185313736,1.1569378,0.0835872,0.99,0.5424606,False,False
676.282079,250,412.852451,0.03821524465640325,0.002720508988536385,-0.047171623,0.98,0.26071978,0.29133534,False,False
24.25485,250,416.271233,-0.08061371029593555,0.0016119982645555321,-0.03406088,0.98,0.2,0.4969377,False,False
1406.910599,250,420.007408,6.667316278865221,0.13859894785340196,1.1361477,0.05,0.99,0.2302959,False,False
1617.035909,250,423.397939,0.3998854863781973,0.01300401579050073,-0.014396891,0.98,0.5680786,0.67874986,False,False
91.069466,250,426.665609,-0.9053295482975242,0.0021937693071723036,-0.03833382,0.98,0.2,0.59640497,False,False
92.630126,250,429.90605,-0.012419477776885096,0.0017490224531799543,-0.07145448,0.98,0.2,0.29704934,False,False
171.450574,250,512.034396,-0.18054823822304622,0.003844376048937437,-0.0489465,0.98,0.2,0.79672897,False,False
558.690688,250,514.931052,-0.023411369441557098,0.0015252743782379593,-0.037750676,0.98,0.2,0.29654834,False,False
2338.270782,250,517.834687,17.042253941448443,0.354974315508046,1.1892002,0.18322659,0.99,0.79266447,False,False
135.8811,250,520.716938,-0.44817709144751333,3.7820237318654136e-05,-0.038557604,0.98,0.20107295,0.59700006,False,False
1261.945246,250,523.574091,5.216837526963066,0.10957105109261295,1.1687568,0.065887794,0.99,0.43865064,False,False
363.754352,250,526.414591,-0.631568346541419,2.7818996085835024e-05,-0.047017843,0.98,0.2,0.2970041,False,False
-79.836102,250,529.326285,-2.810641133931309,0.0007843771654957505,-0.06426081,0.98,0.2140693,0.29702234,True,False
51.476901,250,532.183312,-0.04392301749486342,0.0011186378962449997,-0.065389454,0.98,0.2,0.2970094,False,False
1179.185192,250,607.572822,5.110194023895895,0.1030968928409345,1.1162657,0.15588579,0.99,0.63804764,False,False
1880.182311,250,610.463215,6.203468833491954,0.12447591510744396,1.1832845,0.05,0.99,0.20876892,False,False
1845.035543,250,613.32824,1.0138955312100437,0.024902938775772626,0.8947281,0.06035184,0.9801793,0.4970014,False,False
2383.216428,250,616.18775,6.264727861122477,0.13065605144279574,1.2038344,0.05,0.99,0.2729628,False,False
1267.396542,250,619.014424,-0.12873003103336345,0.01243867315073795,-0.07289778,0.98,0.8601402,0.6908697,False,False
2731.284129,250,621.938888,10.543057594208078,0.21388473678227576,1.131561,0.05,0.99,0.05,False,False
1961.800832,250,624.817265,14.706009745294649,0.29920169003174785,1.1837018,0.05,0.99,0.19411744,False,False
3006.442741,250,627.659593,8.119877356342268,0.1633518009154358,1.1314945,0.05,0.99,0.17791447,False,False
120.848569,250,630.504257,-1.207801457473039,4.7866668534297554e-05,-0.039840743,0.98,0.2,0.8970061,False,False
2144.498061,250,705.103934,12.286671966713042,0.24600187983557825,1.136598,0.05,0.99,0.35936397,False,False
1356.659882,250,707.980361,4.497487473018138,0.09060613238944944,1.1692599,0.05,0.99,0.25475037,False,False
2436.646834,250,710.900501,6.814012709172477,0.1363627373479686,1.2017815,0.05,0.99,0.4652962,False,False
346.250928,250,713.775898,-0.3905387476384906,3.26894026989374e-05,-0.048060596,0.98,0.2,0.49700356,False,False
142.221695,250,728.213532,-1.2490366865028808,1.957348301039461e-05,-0.078999504,0.98,0.2,0.59700185,False,False
2155.296205,250,731.088181,12.827857057220411,0.25696458844108727,1.136975,0.05,0.99,0.4990571,False,False
2802.294044,250,734.007008,7.4368847378925915,0.14889648363843658,1.1307178,0.05,0.99,0.50004494,False,False
2003.121995,250,736.878402,7.418289370852813,0.1493591649494192,1.1827348,0.05,0.99,0.53966045,False,False
-79.893643,250,815.412133,-0.010964696505520233,0.0017778830593555472,-0.065041065,0.98,0.2,0.29701942,False,False
2181.690561,250,818.685649,11.039856628219079,0.22045447988171957,1.1528114,0.25456417,0.99,0.5457316,False,False
308.477495,250,821.910386,-0.2479555578095006,0.0007553886857384701,-0.033105254,0.98,0.2,0.69652003,False,False
1557.702549,250,825.199256,6.897676091584125,0.1396675108022006,1.1877134,0.057757813,0.99,0.6354099,False,False
595.297418,250,828.488244,-0.13644936594121096,0.004133592184392911,0.022786558,0.98,0.2,0.1970666,False,False
15.225374,250,831.775034,-0.2693842368397714,0.0016093968852388834,-0.062142774,0.98,0.2,0.2970073,False,False
